typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","702","SGP","Singapore","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","6934788486.977",,"6934788486.977","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","703","SVK","Slovakia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","240795373.477",,"240795373.477","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","704","VNM","Viet Nam","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","9643313890.787",,"9643313890.787","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","705","SVN","Slovenia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","155827695.358",,"155827695.358","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","706","SOM","Somalia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","30867245.058",,"30867245.058","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","11360294398.146",,"11360294398.146","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","716","ZWE","Zimbabwe","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","125487275.684",,"125487275.684","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","724","ESP","Spain","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","3035316035.897",,"3035316035.897","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","728","SSD","South Sudan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1380744.772",,"1380744.772","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","729","SDN","Sudan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","355609020.927",,"355609020.927","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","740","SUR","Suriname","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","38206700.013",,"38206700.013","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","748","SWZ","Eswatini","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","9403216.065",,"9403216.065","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","752","SWE","Sweden","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1917582797.015",,"1917582797.015","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","757","CHE","Switzerland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","18599429255.743",,"18599429255.743","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","760","SYR","Syria","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","126976337.841",,"126976337.841","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","762","TJK","Tajikistan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","18577953.776",,"18577953.776","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","764","THA","Thailand","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","10698465126.879",,"10698465126.879","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","768","TGO","Togo","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","777008157.183",,"777008157.183","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","772","TKL","Tokelau","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12608.418",,"12608.418","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","780","TTO","Trinidad and Tobago","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","175004376.572",,"175004376.572","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","784","ARE","United Arab Emirates","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","37540701842.634",,"37540701842.634","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","788","TUN","Tunisia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","375548246.165",,"375548246.165","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","792","TUR","Türkiye","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3145234308.899",,"3145234308.899","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","795","TKM","Turkmenistan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","211921352.289",,"211921352.289","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","800","UGA","Uganda","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","865082952.789",,"865082952.789","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","804","UKR","Ukraine","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1325568422.48",,"1325568422.48","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","807","MKD","North Macedonia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","3453133.416",,"3453133.416","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","818","EGY","Egypt","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1458960443.918",,"1458960443.918","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","826","GBR","United Kingdom","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","6749741505.594",,"6749741505.594","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1728921651.443",,"1728921651.443","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","842","USA","USA","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","42116442605.924",,"42116442605.924","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","854","BFA","Burkina Faso","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","201357482.245",,"201357482.245","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","858","URY","Uruguay","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","136130919.333",,"136130919.333","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","860","UZB","Uzbekistan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","104433303.886",,"104433303.886","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","862","VEN","Venezuela","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","202407367.719",,"202407367.719","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","876","WLF","Wallis and Futuna Isds","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13792.883",,"13792.883","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","882","WSM","Samoa","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22151341.368",,"22151341.368","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","887","YEM","Yemen","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","216270425.634",,"216270425.634","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","894","ZMB","Zambia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2121045027.473",,"2121045027.473","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","899","_X ","Areas, nes","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","44723334.668",,"44723334.668","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","X","Export","0","W00","World","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"431411977211.3","431411977211.3","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","X","Export","4","AFG","Afghanistan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"362217063.85","362217063.85","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","X","Export","8","ALB","Albania","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1363822435.972","1363822435.972","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","X","Export","10","ATA","Antarctica","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"360079.97","360079.97","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","X","Export","12","DZA","Algeria","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"750718230.922","750718230.922","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","X","Export","16","ASM","American Samoa","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"313696.032","313696.032","4","false","true",
